State,County_Name,socio_index,built_index,air_index,land_index,water_index,environmental_quality_index
CO,Montezuma County,-0.371894389,-0.825821102,-1.048128247,-0.747110248,0.700078785,-1.047588229
CO,Montrose County,-0.449602485,-0.69370687,-1.08957994,-0.55183816,-1.373971581,-1.33041358
CO,Morgan County,0.38124609,-0.306428432,-1.100126624,0.626620412,-1.381069541,-0.935884893
CO,Otero County,0.129053429,-1.275862336,-0.86548245,0.271453172,0.928944468,-0.941888273
CO,Ouray County,-1.688401103,-2.746634245,-1.155397058,-0.503628135,0.669234693,-1.899708986
CO,Park County,-0.891049862,0.210171834,-2.011345148,-1.460437179,0.671647787,-1.166773438
CO,Phillips County,0.341201007,-2.156676054,-1.056432962,0.837054968,0.795194685,-1.425047994
CO,Pitkin County,-4.158698082,-3.176457405,-2.08039856,-1.542999148,0.684198856,-2.596883535
CO,Prowers County,0.546469629,-1.322920799,-1.664315581,0.640037179,0.832957268,-1.398416281
CO,Pueblo County,-0.477837563,-0.006824411,-1.311190248,-0.320251644,0.795559883,-0.619826257
CO,Rio Blanco County,-0.335682809,-1.485741496,-0.093524523,-1.26293993,-1.375437856,-1.383958936
CO,Rio Grande County,0.612659395,-1.265944123,-1.58291316,0.657488048,0.519250095,-1.38501215
CO,Routt County,-2.317542553,-1.966441512,-1.877317905,-1.036266685,0.48264116,-1.986233473
CO,Saguache County,0.690151691,-0.554351211,-1.201017022,-0.608674705,0.57796526,-1.116370678
CO,San Juan County,-1.059746623,-4.708277225,-2.002115965,-4.544748306,-1.371894717,-4.934613705
CO,San Miguel County,-2.850341082,-3.036604404,-2.429962873,-1.245830894,0.7997787,-2.793874264
CO,Sedgwick County,0.965901911,-1.683731079,-1.292036533,0.538428247,-1.38336575,-1.876453519
CO,Summit County,-2.498149872,-2.038686514,-1.697235227,-1.215906024,0.704527438,-1.903325677
CO,Teller County,-0.776631713,-0.504833281,-1.559400558,-1.583553195,0.775702894,-1.316913128
CO,Washington County,0.513275564,-0.352190077,-0.805859923,0.113173105,0.184850052,-0.648405731
CO,Weld County,-1.120597124,1.036151648,-1.466665268,0.731711209,0.747213483,0.192934781
CO,Yuma County,0.281081825,-1.340660572,0.537638128,0.575017691,0.889363706,-0.127350256
CT,Fairfield County,-3.01644659,-0.172006443,-1.73543334,-0.855291247,1.329738975,-0.654651523
CT,Hartford County,-2.019193411,0.111066528,1.669553995,0.20814009,1.294363737,1.569681406
CT,Litchfield County,-1.802305579,-0.013633429,1.294462204,-0.193520412,1.498956561,1.196394801
CT,Middlesex County,-2.135921001,-0.215158105,0.971891761,-0.197645664,1.248389363,0.901361167
CT,New Haven County,-1.895935655,-0.129793644,1.080718279,0.057503488,1.333360553,1.059171081
CT,New London County,-1.712016582,0.214000449,1.394759059,-0.317576051,1.202327967,1.27467227
CT,Tolland County,-1.976744652,1.00827682,0.897515833,-0.083290711,1.331195593,1.533394456
CT,Windham County,-0.847942233,0.787504077,0.786034942,0.05790684,0.957878232,1.171368003
DE,Kent County,-0.798829019,0.430344194,0.727651775,1.210874438,0.809542716,1.212281823
DE,New Castle County,-2.009289026,0.075532533,0.878146291,0.306203634,1.062951803,1.081364512
DE,Sussex County,-0.551748991,0.028479617,1.704022288,1.146202803,1.198862076,1.57810545
DC,District of Columbia,-3.296507835,-1.612937689,0.600373447,-3.727856398,-1.400294423,-1.311892748
FL,Alachua County,-1.806495667,-0.588421643,1.910254955,0.389227718,-1.425621629,0.842315853
FL,Baker County,0.519265473,1.169576287,0.215847477,-1.007799029,-1.41291678,0.149781749
FL,Bay County,-0.481737554,-0.655665398,-0.433889598,-1.503352165,-1.425731063,-1.189009666
FL,Bradford County,0.720943213,0.519906342,-0.051113505,0.058232974,-1.405958414,-0.096532956
FL,Brevard County,-1.359099746,-0.309168369,-0.286117554,-0.223531708,-1.434265137,-0.476752818
FL,Broward County,-1.882106662,-0.501700342,-0.066917367,-0.976644754,-1.455265522,-0.584725022
FL,Calhoun County,0.898286998,0.17562148,1.138878107,-0.10436032,-1.426450133,0.328056306
FL,Charlotte County,-0.555764139,-0.130999774,-0.813253105,0.119202197,-1.432097554,-0.697841167
FL,Citrus County,-0.005627353,0.30766663,-0.604079545,-0.604359508,-1.430611014,-0.604662895
FL,Clay County,-1.037252545,0.878917813,-0.224653468,-1.486725807,-1.4222157,-0.177120134
FL,Collier County,-1.260462165,-0.445127398,0.146563843,-0.106191926,-1.447655916,-0.288045585
FL,Columbia County,0.177392617,0.400443435,-0.207545981,-0.172109425,-1.414580464,-0.239044011
FL,DeSoto County,1.147868752,0.601840556,-0.216434047,0.973855734,-1.426579118,0.030083247
FL,Dixie County,1.339669108,0.404354036,-0.948483706,-0.78334105,-1.419719577,-0.969320297
FL,Duval County,-1.281110048,-0.313825458,-1.141199946,-0.872016907,-1.421792984,-1.140979171
FL,Escambia County,-0.60293442,-0.304690182,0.725332975,0.508592308,-1.435039997,0.191010222
FL,Flagler County,-0.84419769,0.422083586,0.596705556,-0.411347419,-1.427953959,0.298968464
FL,Franklin County,0.526106358,-2.169782162,-0.459464639,-2.050501585,-1.433256865,-2.282725811
FL,Gadsden County,0.345328152,0.116431721,-1.095448256,-0.37643078,-1.41624248,-0.96989882
FL,Gilchrist County,0.970534205,1.342901587,-0.570175767,0.172409847,-1.417365551,0.040320758
FL,Glades County,1.213491082,1.076189876,-0.674201548,0.522215903,-1.438569903,-0.105823927
FL,Gulf County,0.708910286,-0.701601386,-0.976894438,-1.231109381,-1.42657876,-1.607642412
FL,Hamilton County,1.073469877,0.115979664,-0.781164885,-0.008804852,-1.418845892,-0.792096734
FL,Hardee County,1.301457167,0.311825007,-0.881740212,1.144435883,-1.434170723,-0.47967723
FL,Hendry County,1.100804448,0.236288756,-0.614318967,1.219223499,-1.445484877,-0.324299186
FL,Hernando County,-0.381796151,0.640550852,-0.868724346,-0.345427513,-1.435536265,-0.463035285
FL,Highlands County,0.391135097,-0.121799357,-0.120788097,1.042345643,-1.441392541,-0.186085552
FL,Hillsborough County,-1.666114926,-0.094406143,-0.65186137,0.748979628,-1.430141568,-0.278157413
FL,Holmes County,0.948486149,1.132755518,0.751735747,0.423778534,-1.424595475,0.746818841
FL,Indian River County,-0.689440429,-0.598383844,-0.535232246,1.296705842,-1.444726944,-0.468435764
FL,Jackson County,0.492272794,0.117475018,-0.471311152,0.858223379,-1.421732187,-0.315412462
FL,Jefferson County,0.295783728,0.074202344,-0.205427587,0.042079095,-1.419507623,-0.37218383
FL,Lafayette County,1.116288185,0.919088602,-0.788050115,-0.064763121,-1.420059085,-0.389633477
FL,Lake County,-0.846191704,0.37577644,-1.133778334,0.36963132,-1.429254413,-0.507552743
FL,Lee County,-0.927588761,-0.103188656,0.04336806,0.228658959,-1.441890478,-0.120907955
FL,Leon County,-1.974453449,-0.599042058,-0.166825294,-1.055768609,-1.425067902,-0.695951283
FL,Levy County,0.607348323,-0.003293955,-0.051349308,0.299754143,-1.426323652,-0.301143855
FL,Liberty County,1.185414314,1.085662246,-0.45522666,-2.327939034,-1.424929142,-0.707173049
FL,Madison County,0.6265046,0.14626947,-0.769556582,0.181261897,-1.417487025,-0.661529303
FL,Manatee County,-1.003296971,-0.099558413,-0.703258395,1.049634814,-1.425425529,-0.318170011
FL,Marion County,-0.275967985,0.346578449,0.198818952,-0.174720705,-1.42669487,0.019734291
FL,Martin County,-1.287891388,-0.754937172,0.000634278,0.675991297,-1.44730711,-0.32966882
FL,Miami-Dade County,-1.600170493,-0.378991127,-0.458136946,0.386878282,-1.461016536,-0.427287042
FL,Monroe County,-1.755796909,-2.581241846,0.543573618,-2.093933344,-1.459291816,-1.648678899
FL,Nassau County,-0.452263802,0.22088483,-0.846142888,-1.27918005,-1.415243149,-0.901616514
FL,Okaloosa County,-0.995333672,-0.749233067,0.217468128,-0.204509929,-1.431473494,-0.466359943
FL,Okeechobee County,0.81894666,0.062327325,-0.286586642,0.47411564,-1.431660891,-0.383617729
FL,Orange County,-1.858171701,-0.144759178,-0.955792427,0.244724706,-1.433511972,-0.58364445
FL,Osceola County,-0.731390119,0.632219732,0.491546512,-0.194095865,-1.435196996,0.390888631
FL,Palm Beach County,-1.830186367,-0.507760346,0.394086123,1.111876607,-1.449910641,0.2085343
FL,Pasco County,-0.855929196,0.803257108,0.519135892,0.325583577,-1.433723092,0.648414373
FL,Pinellas County,-1.555803299,-0.761630535,0.127159908,-0.992388487,-1.43707633,-0.655804455
FL,Polk County,-0.464377016,0.451566964,0.518735647,1.209488392,-1.435083389,0.638469458
FL,Putnam County,0.648312926,0.088535473,0.459822536,-0.114574306,-1.416533589,-0.072387636
FL,St. Johns County,-2.12988925,0.033548292,-0.058135707,0.209825113,-1.425316811,0.049532212
FL,St. Lucie County,-0.435578674,0.346838534,0.049735043,1.046029925,-1.447418809,0.267803401
FL,Santa Rosa County,-0.836693823,0.807264984,-0.278515965,0.131554797,-1.431737781,0.144692257
FL,Sarasota County,-1.30426836,-0.950092793,0.189641103,-0.622233987,-1.434291482,-0.657051265
FL,Seminole County,-2.085072279,-0.386111587,0.050771102,-0.388755232,-1.431288481,-0.273298115
FL,Sumter County,-0.133228824,1.490411639,0.382191181,-0.302562058,-1.433106184,0.678757191
FL,Suwannee County,0.681933701,0.670328617,-0.396416128,0.516794503,-1.415820479,-0.091104336
FL,Taylor County,1.072307348,-0.307818979,-0.663595796,-1.61662519,-1.42432487,-1.367109776
FL,Union County,0.943743467,1.851076484,-0.866051793,0.171876833,-1.413218498,0.14622362
FL,Volusia County,-0.930920541,-0.187060043,-0.449277669,-0.295214236,-1.432184577,-0.578801274
FL,Wakulla County,-0.106511466,0.549878657,0.15832445,-1.908221841,-1.420341372,-0.364578158
FL,Walton County,-0.413107425,-0.503311694,-0.767055869,0.033141617,-1.431943774,-0.910265923
FL,Washington County,0.530692697,0.567979455,-0.605780363,-0.350413799,-1.425265312,-0.470797807
GA,Appling County,0.980956912,0.311185926,-0.533046067,0.963210404,0.225079194,0.025387736
GA,Atkinson County,1.354983211,1.798767209,-0.628389597,0.732063115,-0.387833357,0.537518442
GA,Bacon County,1.170116425,0.088416375,-0.549905241,0.686728895,-0.342278063,-0.305515051
GA,Baker County,0.907743454,3.461437225,-0.55490011,0.772572279,-0.421860963,1.52522862
GA,Baldwin County,0.0402085,0.132828683,-0.40666759,-0.508016109,-0.325957865,-0.358608544
GA,Banks County,0.626684427,1.889949441,0.672184527,0.547468901,-0.255000681,1.397946239
GA,Barrow County,-0.082796834,1.798793077,0.060416337,-0.127632245,1.527333379,1.255122781
GA,Bartow County,-0.247150525,0.824358582,0.569312572,0.282942086,-0.291947663,0.812258005
GA,Ben Hill County,1.05938518,-0.492427707,0.894911885,0.78506422,0.184308678,0.346346915
GA,Berrien County,0.890655935,1.01948607,-0.161589488,1.053096771,0.19866991,0.642989755
GA,Bibb County,-0.602271438,-0.693906665,-0.236072823,-0.436617434,0.212567464,-0.497049123
GA,Bleckley County,0.849926591,0.697448432,0.739682436,1.103413939,-0.404533952,0.88922286
GA,Brantley County,1.439225793,2.117599964,-0.20932135,-0.798271179,-0.210627601,0.571710467
GA,Brooks County,0.451163679,0.870882988,-0.546252668,1.182302594,-0.347851396,0.333432645
GA,Bryan County,-0.708249927,0.847132444,-0.393255264,-0.92322737,1.570465922,0.37573275
GA,Bulloch County,-0.478856415,0.178389028,0.029852444,0.853054523,1.540264726,0.684717536
GA,Burke County,1.06449759,0.73513478,-0.228759363,0.826656282,0.938367248,0.511556804
GA,Butts County,0.359709769,0.812782943,0.040596254,-0.269765139,-0.326727957,0.27662766
GA,Calhoun County,1.313983679,-0.029265566,0.271194607,1.118817687,-0.324447364,0.195107892
GA,Camden County,-0.154110074,0.093824506,-0.507704496,-1.6727705,0.977122664,-0.467497468
GA,Candler County,1.05527544,0.274198502,0.025948754,0.631873667,0.225314826,0.228200719
GA,Carroll County,-0.178212911,0.693581581,-0.822172999,0.005393862,1.543881297,0.216116682
GA,Catoosa County,-0.231861025,1.217232823,0.704238057,-0.309357107,0.244038105,1.043332815
GA,Charlton County,1.329132199,1.475657582,0.822169483,-2.123715401,0.227758944,0.571203589
GA,Chatham County,-1.336834431,-0.454734385,-0.324502558,-1.529179573,1.55402112,-0.354426861
GA,Chattahoochee County,-0.412829608,1.171214581,0.97954464,-1.955470085,-0.359243482,0.659887612
GA,Chattooga County,1.158664942,0.706218719,0.235323608,0.097128808,-0.327984303,0.320878625
GA,Cherokee County,-1.717198491,1.201418877,0.633478165,-0.585428834,-0.223797455,1.029584289
GA,Clarke County,-1.422536373,-0.65468049,0.865056574,-0.5808599,-0.275664419,0.128022671
GA,Clay County,2.204284906,-0.097091429,0.474014044,0.555006444,-1.418523192,-0.193663001
GA,Clayton County,-0.526340008,0.555924416,-0.262623847,-0.70346117,-1.408358693,-0.231958702
GA,Clinch County,1.104080439,-0.031757589,1.036863565,-1.070962191,-1.425242901,-0.116803296
GA,Cobb County,-2.444470167,0.204203799,-0.732789755,-1.256353974,0.22902292,-0.270271152
GA,Coffee County,0.737735152,0.336669236,1.285393119,1.160306811,1.573945403,1.409352183
GA,Colquitt County,0.599648058,0.715510905,-0.305212945,1.474021196,1.499237061,0.791384101
GA,Columbia County,-1.261733651,1.05314064,-0.003502662,-0.988728344,0.271943063,0.517999351
GA,Cook County,1.091578841,-0.00528119,0.679820478,1.229680896,1.553095222,0.851100981
GA,Coweta County,-0.9848755,1.205802798,-0.084301122,-0.420979559,0.23133494,0.656149626
GA,Crawford County,0.494414359,1.691885114,0.592190385,0.307151824,-1.415697694,0.984064817
GA,Crisp County,0.663458288,-0.4277803,0.002432396,1.195184946,1.519407988,0.28222543
GA,Dade County,0.229905277,0.660472035,0.074798882,-0.085498445,0.170218483,0.373260677
GA,Dawson County,-0.472041041,0.697134316,0.539609432,-0.319794625,-0.379046857,0.584926665
GA,Decatur County,0.6577968,0.01007144,-0.087879121,1.233411193,-1.421105742,-0.078962252
GA,DeKalb County,-2.044523478,-0.434103191,-0.103280783,-1.742717624,0.209119856,-0.433310896
GA,Dodge County,0.870129764,0.535035253,1.316241026,0.406507522,-0.487783223,0.932215035
GA,Dooly County,0.894988775,0.884350061,-0.152888551,1.130732894,0.924459934,0.732169032
GA,Dougherty County,-0.038255066,-1.010616183,-0.223741472,0.71830529,-0.384589553,-0.545701385
GA,Douglas County,-0.8368361,1.0756042,0.502050936,-0.441250294,-0.319120109,0.792222023
GA,Early County,1.142216206,-1.024821758,0.845632374,1.212692261,-1.419458985,-0.166420385
GA,Echols County,1.725779772,2.151143551,-0.215263188,-0.451304704,-0.414798617,0.60000366
GA,Effingham County,-0.249726072,1.739534616,-0.815747142,-0.039730165,-0.384962738,0.410350949
GA,Elbert County,0.839558184,-0.172462195,0.192297474,0.172418818,-0.309327751,-0.105694316
GA,Emanuel County,0.891079545,-0.135880053,0.208273232,0.677359223,0.961290061,0.28567031
GA,Evans County,0.515666544,-0.318855643,-0.408899099,0.614065468,-0.336523712,-0.373827666
GA,Fannin County,0.494737774,-0.319518149,-0.484407753,-0.700431645,-0.279014498,-0.743520916
GA,Fayette County,-1.992723107,0.006420211,-0.076246232,-0.640791893,0.965710521,0.236623913
GA,Floyd County,-0.036151089,0.215445295,0.829223096,0.078604557,-0.321361035,0.55055356
GA,Forsyth County,-2.461895466,0.886638284,0.807148457,-0.838931203,-0.309490949,0.976816952
GA,Franklin County,0.523471475,0.154572397,0.635877073,0.274607658,-0.303336263,0.389163673
GA,Fulton County,-2.863204718,-0.872786582,0.328522444,-0.770261288,-0.313000202,-0.160483524
GA,Gilmer County,0.509212255,0.113693394,1.515588284,-0.062439401,-0.291331202,0.784584522
GA,Glascock County,1.387550235,2.247621059,-0.034297265,-0.411774814,-0.413635433,0.80883652
GA,Glynn County,-0.542938888,-1.046950102,-0.600411177,-1.215810299,-0.412847817,-1.218686938
GA,Gordon County,0.301209986,0.862470448,0.544322729,0.765372157,-0.308844984,0.86816293
GA,Grady County,0.768332124,0.508586168,1.222616315,0.867456734,-0.488818824,0.997263849
GA,Greene County,0.633791804,-0.223316371,-0.297481716,-0.148836553,1.524567842,-0.122419007
GA,Gwinnett County,-1.875999331,0.676594019,-0.128242761,-0.852442741,0.963462532,0.492683917
GA,Habersham County,0.23814024,0.125758007,1.147390485,-0.546196878,1.134552002,0.760186732
GA,Hall County,-0.484425068,0.840620458,0.026069127,-0.209608614,1.612048149,0.773797572
GA,Hancock County,1.539205074,0.501143515,0.370340407,-0.969257116,0.960704386,0.205516309
GA,Haralson County,0.518571734,0.579973996,-0.299442053,0.03353316,-0.378580928,0.007509926
GA,Harris County,-0.826632261,1.449647665,0.38763541,-0.829259574,-0.388762414,0.811107993
GA,Hart County,0.591183782,0.445476621,0.271163434,0.622579813,-0.374985367,0.404009283
GA,Heard County,1.255331039,1.617800593,0.325670391,-0.485855281,-0.416671097,0.676456928
GA,Henry County,-0.902796268,1.263701677,0.129001856,-0.72439003,0.23781164,0.720202446
GA,Houston County,-0.714967072,0.725043118,0.804876447,0.273732424,0.911573648,1.178611755
GA,Irwin County,1.391664982,0.557219505,0.505598187,1.178997517,-1.423947453,0.438570619
GA,Jackson County,-0.239236325,1.36505127,-0.386752814,0.531965673,1.088553667,0.878951907
GA,Jasper County,0.361006916,1.613889337,0.246018663,-0.507819295,-0.396078616,0.744260728
GA,Jeff Davis County,0.823394001,0.297292471,0.046463508,0.868057728,-0.485584319,0.209832892
GA,Jefferson County,0.958121359,-0.363392472,-0.744086444,0.742167056,-1.421002269,-0.816794753
GA,Jenkins County,1.102779269,0.246335819,-0.144321874,0.439988136,0.937518179,0.194705576
GA,Johnson County,1.405802131,1.334251523,-0.613921165,0.393098891,-1.420052886,0.010490006
GA,Jones County,-0.028665556,1.360698104,-0.515586615,-0.353869736,-1.412281156,0.076355658
GA,Lamar County,0.696205497,0.691988766,0.303971469,0.514949799,-0.389515281,0.509325564
GA,Lanier County,0.802021623,1.31649971,0.276130319,0.243908882,-0.486458153,0.723115385
GA,Laurens County,0.354637355,-0.531554163,-0.24934487,0.145367771,-0.332953364,-0.495595217
GA,Lee County,-0.321028501,1.210653067,0.05914684,1.008296132,-0.359320164,0.912007093
GA,Liberty County,-0.254184783,0.948690414,5.20E-05,-1.441126347,0.870447457,0.328313082
GA,Lincoln County,1.46407938,0.598516285,0.069894955,-0.765913248,-0.254609704,-0.079753235
GA,Long County,0.550380945,3.800238132,-0.122755848,-0.816322744,0.873803794,1.830454469
GA,Lowndes County,-0.377879322,-0.297055036,-0.512672722,0.429754823,1.20555532,-0.061987199
